backtrans_bertscore_published,backtrans_bertscore_segmented,bertscore_published,bertscore_segmented,comet_published,comet_segmented,doc_category,doc_id,language,model,n_segments,resource_level
0.8711122870445251,0.8492547869682312,0.800553023815155,0.7291006445884705,0.8065574169158936,-0.23526535715375627,immunize,immunize/hepatitis_b,haitian_creole,gemini-3-pro,7,low
0.8587857484817505,0.8468095064163208,0.8037183880805969,0.724137008190155,0.7701795101165771,-0.08273060300520488,immunize,immunize/hepatitis_b,spanish,kimi-k2,7,high
0.8618382215499878,0.848444938659668,0.7864000797271729,0.7018117308616638,0.8274719715118408,-0.21188707942409174,immunize,immunize/hepatitis_b,chinese_simplified,kimi-k2,7,high
0.8694148063659668,0.8525341749191284,0.7933858633041382,0.7275047302246094,0.8459478616714478,0.1720622820513589,immunize,immunize/hepatitis_b,vietnamese,kimi-k2,7,high
0.8702671527862549,0.8507547378540039,0.7942271828651428,0.7205933332443237,0.8356761932373047,0.22856749168464116,immunize,immunize/hepatitis_b,tagalog,kimi-k2,7,low
0.8607100248336792,0.8472208976745605,0.7768269777297974,0.697522759437561,0.8315409421920776,0.2272675247596843,immunize,immunize/hepatitis_b,russian,kimi-k2,7,high
0.862837016582489,0.8487833738327026,0.7239373326301575,0.6528676152229309,0.7925978899002075,-0.12070525331156594,immunize,immunize/hepatitis_b,korean,kimi-k2,7,medium
0.8538167476654053,0.8375873565673828,0.7943634986877441,0.716304361820221,0.7624394297599792,-0.20016671930040633,immunize,immunize/hepatitis_b,haitian_creole,kimi-k2,7,low
0.8785608410835266,0.8938395977020264,0.8401101231575012,0.7710211873054504,0.8266689777374268,0.27210482954978943,immunize,immunize/hpv,spanish,gpt-5.1,6,high
0.8804855942726135,0.8632157444953918,0.7879485487937927,0.7442603707313538,0.866536021232605,0.26514488148192566,immunize,immunize/hpv,chinese_simplified,gpt-5.1,6,high
0.8809992074966431,0.8637933731079102,0.7866294384002686,0.7284210324287415,0.8583849668502808,0.2601735939582189,immunize,immunize/hpv,vietnamese,gpt-5.1,6,high
0.8914812207221985,0.8673586845397949,0.7807835340499878,0.7303115725517273,0.8370248079299927,0.2611491320033868,immunize,immunize/hpv,tagalog,gpt-5.1,6,low
0.8771875500679016,0.861274778842926,0.7994747161865234,0.7151313424110413,0.8686203956604004,0.4246426473061244,immunize,immunize/hpv,russian,gpt-5.1,6,high
0.8759874701499939,0.8612015247344971,0.80670166015625,0.730165958404541,0.8766863942146301,0.3213265836238861,immunize,immunize/hpv,korean,gpt-5.1,6,medium
0.8640413284301758,0.8594086170196533,0.7975393533706665,0.7335586547851562,0.7871284484863281,-0.13185661596556505,immunize,immunize/hpv,haitian_creole,gpt-5.1,6,low
0.8918524384498596,0.8809993863105774,0.8327530026435852,0.7543871998786926,0.8094872236251831,0.31296079854170483,immunize,immunize/hpv,spanish,claude-opus-4.5,6,high
0.9061910510063171,0.9277480244636536,0.805720865726471,0.7624974250793457,0.8521110415458679,0.3350251490871112,immunize,immunize/hpv,chinese_simplified,claude-opus-4.5,6,high
0.9377050995826721,0.9425115585327148,0.8317790031433105,0.8142563700675964,0.8363274335861206,0.56586987276872,immunize,immunize/hpv,vietnamese,claude-opus-4.5,6,high
0.9022191166877747,0.8872100710868835,0.8242999911308289,0.7449129223823547,0.860276460647583,0.4906013111273448,immunize,immunize/hpv,tagalog,claude-opus-4.5,6,low
0.90959233045578,0.9140524864196777,0.8201625347137451,0.7320030331611633,0.8792393803596497,0.5321102142333984,immunize,immunize/hpv,russian,claude-opus-4.5,6,high
0.9123626351356506,0.9187667369842529,0.876504123210907,0.8436722755432129,0.8948150277137756,0.6632910172144572,immunize,immunize/hpv,korean,claude-opus-4.5,6,medium
0.9328477382659912,0.9374830722808838,0.8167511820793152,0.8011252880096436,0.7708196640014648,0.14096717908978462,immunize,immunize/hpv,haitian_creole,claude-opus-4.5,6,low
0.8794248700141907,0.8578808307647705,0.8272685408592224,0.7311549782752991,0.8020938634872437,0.08494847640395164,immunize,immunize/hpv,spanish,gemini-3-pro,6,high
0.8690782189369202,0.8540248870849609,0.7880498766899109,0.7230424880981445,0.8667169213294983,0.008170045912265778,immunize,immunize/hpv,chinese_simplified,gemini-3-pro,6,high
0.8740152716636658,0.8523014187812805,0.8060408234596252,0.7347909808158875,0.8571130037307739,0.23612414548794428,immunize,immunize/hpv,vietnamese,gemini-3-pro,6,high
0.8696460723876953,0.8521196246147156,0.791527271270752,0.7145133018493652,0.8484796285629272,0.3068074882030487,immunize,immunize/hpv,tagalog,gemini-3-pro,6,low
0.8782566785812378,0.8604661822319031,0.8044657707214355,0.7076979279518127,0.8643649220466614,0.37534046669801074,immunize,immunize/hpv,russian,gemini-3-pro,6,high
0.8710834383964539,0.8517520427703857,0.8107200264930725,0.7311703562736511,0.8826236724853516,0.29023608813683194,immunize,immunize/hpv,korean,gemini-3-pro,6,medium
0.8688435554504395,0.8520168662071228,0.7896568775177002,0.7318763732910156,0.8580336570739746,-0.1536027987798055,immunize,immunize/hpv,haitian_creole,gemini-3-pro,6,low
0.8791818022727966,0.8539085388183594,0.8230797052383423,0.7289671897888184,0.7966111898422241,0.027814177175362904,immunize,immunize/hpv,spanish,kimi-k2,6,high
0.8786602020263672,0.8595250248908997,0.7830907702445984,0.7231951355934143,0.8522164821624756,-0.05568662037452062,immunize,immunize/hpv,chinese_simplified,kimi-k2,6,high
0.8777777552604675,0.8561940789222717,0.7973377108573914,0.7350595593452454,0.86213219165802,0.27067321895932156,immunize,immunize/hpv,vietnamese,kimi-k2,6,high
0.8912844657897949,0.8640856146812439,0.7923778295516968,0.7272610068321228,0.8594447374343872,0.32193582753340405,immunize,immunize/hpv,tagalog,kimi-k2,6,low
0.8785611987113953,0.854733943939209,0.7976940870285034,0.7174316048622131,0.8659912943840027,0.385463481148084,immunize,immunize/hpv,russian,kimi-k2,6,high
0.8789401054382324,0.8546578288078308,0.8246220946311951,0.7383298873901367,0.8898028135299683,0.38705257202188176,immunize,immunize/hpv,korean,kimi-k2,6,medium
0.8842232823371887,0.8585994243621826,0.7900709509849548,0.7181393504142761,0.7519001960754395,-0.2470814473927021,immunize,immunize/hpv,haitian_creole,kimi-k2,6,low
0.8556569218635559,0.8618926405906677,0.8160833120346069,0.7254464030265808,0.8171907663345337,0.184583509961764,immunize,immunize/meningococcal_acwy,spanish,gpt-5.1,6,high
0.8695271611213684,0.8636637330055237,0.7710898518562317,0.7297917008399963,0.8297223448753357,0.05026428153117498,immunize,immunize/meningococcal_acwy,chinese_simplified,gpt-5.1,6,high
0.8750835657119751,0.8672394156455994,0.7673179507255554,0.7010918259620667,0.8299620151519775,0.1857490080098311,immunize,immunize/meningococcal_acwy,vietnamese,gpt-5.1,6,high
0.8726723194122314,0.8685569167137146,0.7800782918930054,0.7219842076301575,0.8211563229560852,0.26114172488451004,immunize,immunize/meningococcal_acwy,tagalog,gpt-5.1,6,low
0.8729001879692078,0.8620629906654358,0.7998256087303162,0.7206470966339111,0.8123643398284912,0.30126287912329036,immunize,immunize/meningococcal_acwy,russian,gpt-5.1,6,high
0.8533140420913696,0.8590288758277893,0.7087603807449341,0.6644515991210938,0.7892169952392578,0.010664608019093672,immunize,immunize/meningococcal_acwy,korean,gpt-5.1,6,medium
0.9389617443084717,0.9359177947044373,0.7968844771385193,0.7984264492988586,0.7616918087005615,0.22147884716590246,immunize,immunize/meningococcal_acwy,haitian_creole,gpt-5.1,6,low
0.9180371761322021,0.9216423630714417,0.8346585035324097,0.7715126872062683,0.8011807203292847,0.39100845406452817,immunize,immunize/meningococcal_acwy,spanish,claude-opus-4.5,6,high
0.9010715484619141,0.9099354147911072,0.7970619201660156,0.7636277079582214,0.826546311378479,0.276115079720815,immunize,immunize/meningococcal_acwy,chinese_simplified,claude-opus-4.5,6,high
0.9475400447845459,0.9364938735961914,0.8155825734138489,0.7392479777336121,0.8129304647445679,0.29034682363271713,immunize,immunize/meningococcal_acwy,vietnamese,claude-opus-4.5,6,high
0.9285157918930054,0.9283678531646729,0.7970634698867798,0.7323324680328369,0.8221957683563232,0.21067303574333587,immunize,immunize/meningococcal_acwy,tagalog,claude-opus-4.5,6,low
0.9497547149658203,0.9425928592681885,0.805494487285614,0.7240452766418457,0.8171842098236084,0.4059491182367007,immunize,immunize/meningococcal_acwy,russian,claude-opus-4.5,6,high
0.9104534983634949,0.9201886057853699,0.7480217218399048,0.6911776065826416,0.7776855230331421,0.09976973136266072,immunize,immunize/meningococcal_acwy,korean,claude-opus-4.5,6,medium
0.952636182308197,0.9288403391838074,0.8124459385871887,0.806732177734375,0.7614738941192627,0.11314080531398456,immunize,immunize/meningococcal_acwy,haitian_creole,claude-opus-4.5,6,low
0.8669864535331726,0.8614246249198914,0.8171814680099487,0.7323880791664124,0.8214025497436523,0.10163348664840062,immunize,immunize/meningococcal_acwy,spanish,gemini-3-pro,6,high
0.8555845618247986,0.8563593029975891,0.7605375647544861,0.7258310317993164,0.8248577117919922,-0.03461214403311411,immunize,immunize/meningococcal_acwy,chinese_simplified,gemini-3-pro,6,high
0.8632825613021851,0.8592974543571472,0.7876785397529602,0.7176008224487305,0.8334784507751465,0.27144836510221165,immunize,immunize/meningococcal_acwy,vietnamese,gemini-3-pro,6,high
0.8552943468093872,0.8572144508361816,0.7872883677482605,0.7414773106575012,0.8319340944290161,0.33503660062948865,immunize,immunize/meningococcal_acwy,tagalog,gemini-3-pro,6,low
0.8675588369369507,0.8564600944519043,0.7797695994377136,0.6906974911689758,0.8507671356201172,0.31491775065660477,immunize,immunize/meningococcal_acwy,russian,gemini-3-pro,6,high
0.8610807657241821,0.8582810759544373,0.715532660484314,0.6665551066398621,0.7849768996238708,-0.006607130169868469,immunize,immunize/meningococcal_acwy,korean,gemini-3-pro,6,medium
0.8707237839698792,0.8602008819580078,0.7893656492233276,0.7295102477073669,0.7742010354995728,-0.029697022400796413,immunize,immunize/meningococcal_acwy,haitian_creole,gemini-3-pro,6,low
0.872309148311615,0.8645817637443542,0.8156079649925232,0.7310371398925781,0.8181328773498535,0.15057730426390967,immunize,immunize/meningococcal_acwy,spanish,kimi-k2,6,high
0.8705071210861206,0.8613650798797607,0.7799612283706665,0.7280867695808411,0.8259936571121216,-0.008236331244309744,immunize,immunize/meningococcal_acwy,chinese_simplified,kimi-k2,6,high
0.8755213618278503,0.8641915917396545,0.7734048366546631,0.7087742686271667,0.8211671710014343,0.21295422812302908,immunize,immunize/meningococcal_acwy,vietnamese,kimi-k2,6,high
0.8685488104820251,0.8633865714073181,0.7998062372207642,0.7245009541511536,0.8283935189247131,0.3013198773066203,immunize,immunize/meningococcal_acwy,tagalog,kimi-k2,6,low
0.8711826205253601,0.8582406640052795,0.7739705443382263,0.6931488513946533,0.8488730788230896,0.3111186201373736,immunize,immunize/meningococcal_acwy,russian,kimi-k2,6,high
0.8752622604370117,0.8604506850242615,0.7318152189254761,0.6749399304389954,0.7878162860870361,0.06793953074763219,immunize,immunize/meningococcal_acwy,korean,kimi-k2,6,medium
0.8658420443534851,0.861315906047821,0.7678122520446777,0.7153565883636475,0.7494990825653076,-0.06573162352045377,immunize,immunize/meningococcal_acwy,haitian_creole,kimi-k2,6,low
0.8515017628669739,0.8456369638442993,0.8012788891792297,0.7213557958602905,0.7943054437637329,-0.0017788921083722795,immunize,immunize/mmr,spanish,gpt-5.1,7,high
0.868353009223938,0.8533535003662109,0.7689257860183716,0.7009984850883484,0.825402557849884,0.017865860036441257,immunize,immunize/mmr,chinese_simplified,gpt-5.1,7,high
0.8861039280891418,0.8565453290939331,0.7866103649139404,0.7068654298782349,0.8291919231414795,0.03447761493069785,immunize,immunize/mmr,vietnamese,gpt-5.1,7,high
0.9021033048629761,0.9134825468063354,0.7847752571105957,0.7326745390892029,0.826480507850647,0.4124408151422228,immunize,immunize/mmr,tagalog,gpt-5.1,7,low
0.8690388202667236,0.8529390096664429,0.7826271653175354,0.6938756108283997,0.8202453851699829,0.2296013640505927,immunize,immunize/mmr,russian,gpt-5.1,7,high
0.8667359948158264,0.8542826771736145,0.7933300137519836,0.7207123637199402,0.8634209632873535,0.28346880206039976,immunize,immunize/mmr,korean,gpt-5.1,7,medium
0.8560615181922913,0.849109947681427,0.7827919125556946,0.7255039215087891,0.791972279548645,-0.12440764637930053,immunize,immunize/mmr,haitian_creole,gpt-5.1,7,low
0.9081611633300781,0.9262405037879944,0.8504578471183777,0.7746720910072327,0.8087459206581116,0.3878774493932724,immunize,immunize/mmr,spanish,claude-opus-4.5,7,high
0.9145231246948242,0.9319897294044495,0.7943810224533081,0.7223142385482788,0.813448429107666,0.036015727690288,immunize,immunize/mmr,chinese_simplified,claude-opus-4.5,7,high
0.9216569066047668,0.9247334599494934,0.833552360534668,0.7768834233283997,0.8266545534133911,0.4499817490577698,immunize,immunize/mmr,vietnamese,claude-opus-4.5,7,high
0.936002254486084,0.9283269047737122,0.8141212463378906,0.7722641229629517,0.8248482942581177,0.5497109336512429,immunize,immunize/mmr,tagalog,claude-opus-4.5,7,low
0.9095534682273865,0.9213573336601257,0.8270841836929321,0.7620767951011658,0.83265620470047,0.5857864618301392,immunize,immunize/mmr,russian,claude-opus-4.5,7,high
0.893336296081543,0.9139391183853149,0.8205658793449402,0.7986608147621155,0.8787970542907715,0.654940990465028,immunize,immunize/mmr,korean,claude-opus-4.5,7,medium
0.9230366349220276,0.9453814625740051,0.8178572058677673,0.7835100889205933,0.8116048574447632,0.15425391974193708,immunize,immunize/mmr,haitian_creole,claude-opus-4.5,7,low
0.8590162396430969,0.8449164032936096,0.7982573509216309,0.7199500203132629,0.7951086759567261,-0.03752374968358448,immunize,immunize/mmr,spanish,gemini-3-pro,7,high
0.8528201580047607,0.8401411175727844,0.7635958790779114,0.6740792393684387,0.8283286094665527,-0.3915844261646271,immunize,immunize/mmr,chinese_simplified,gemini-3-pro,7,high
0.8619208335876465,0.8459507822990417,0.7829336524009705,0.7096914052963257,0.8376184701919556,0.05066480966550963,immunize,immunize/mmr,vietnamese,gemini-3-pro,7,high
0.8654409646987915,0.8495998978614807,0.7789570093154907,0.7056536674499512,0.8084886074066162,0.1897596333708082,immunize,immunize/mmr,tagalog,gemini-3-pro,7,low
0.8552818298339844,0.8461356163024902,0.7606168985366821,0.6891360878944397,0.8239610195159912,0.19342089870146342,immunize,immunize/mmr,russian,gemini-3-pro,7,high
0.853107750415802,0.84389728307724,0.7856173515319824,0.7229700684547424,0.8635098934173584,0.26862332384501186,immunize,immunize/mmr,korean,gemini-3-pro,7,medium
0.8579214215278625,0.8417068719863892,0.7815136313438416,0.7226371169090271,0.8186569809913635,-0.07378614055258888,immunize,immunize/mmr,haitian_creole,gemini-3-pro,7,low
0.8591994643211365,0.8448494076728821,0.7999644875526428,0.7178977131843567,0.7969940900802612,-0.04784481333834784,immunize,immunize/mmr,spanish,kimi-k2,7,high
0.8556704521179199,0.8452516198158264,0.7669978141784668,0.7028559446334839,0.8212598562240601,-0.32602228224277496,immunize,immunize/mmr,chinese_simplified,kimi-k2,7,high
0.8537576198577881,0.8418847322463989,0.7794739007949829,0.7099922895431519,0.8302255868911743,0.0046639347981129375,immunize,immunize/mmr,vietnamese,kimi-k2,7,high
0.869158923625946,0.8551471829414368,0.7795616388320923,0.7093793749809265,0.8179280757904053,0.12774475344589778,immunize,immunize/mmr,tagalog,kimi-k2,7,low
0.8674687147140503,0.8516546487808228,0.7770906686782837,0.6940168738365173,0.8197638392448425,0.210071881168655,immunize,immunize/mmr,russian,kimi-k2,7,high
0.8631940484046936,0.8506382703781128,0.8080382943153381,0.7295238375663757,0.8658221960067749,0.2518828213214874,immunize,immunize/mmr,korean,kimi-k2,7,medium
0.8656324148178101,0.8472059965133667,0.7797307372093201,0.7202135920524597,0.7744028568267822,-0.12532252126506396,immunize,immunize/mmr,haitian_creole,kimi-k2,7,low
0.9251436591148376,0.9415999054908752,0.8251650333404541,0.8071025013923645,0.8021961450576782,0.49407801777124405,immunize,immunize/pcv,spanish,gpt-5.1,6,high
0.86557936668396,0.8582127094268799,0.8284128308296204,0.7111372947692871,0.8816002607345581,-0.004151947796344757,immunize,immunize/pcv,chinese_simplified,gpt-5.1,6,high
0.9350377321243286,0.8980658054351807,0.8250077962875366,0.7647096514701843,0.8580245971679688,0.3764199788371722,immunize,immunize/pcv,vietnamese,gpt-5.1,6,high
0.8670598864555359,0.8595035076141357,0.77464759349823,0.7048160433769226,0.8078992366790771,0.36345504224300385,immunize,immunize/pcv,tagalog,gpt-5.1,6,low
0.8696826100349426,0.8604653477668762,0.7902224659919739,0.6979947686195374,0.8645893931388855,0.34893914063771564,immunize,immunize/pcv,russian,gpt-5.1,6,high
0.8617111444473267,0.8555512428283691,0.7603281736373901,0.7087603211402893,0.8351999521255493,0.30231678547958535,immunize,immunize/pcv,korean,gpt-5.1,6,medium
0.9116082787513733,0.9295827746391296,0.8307067155838013,0.8065345287322998,0.7691845893859863,0.22507069601366916,immunize,immunize/pcv,haitian_creole,gpt-5.1,6,low
0.9125998616218567,0.9319614768028259,0.8202621340751648,0.7944914698600769,0.8032960891723633,0.4881497075160344,immunize,immunize/pcv,spanish,claude-opus-4.5,6,high
0.8932532668113708,0.9295358657836914,0.7909961938858032,0.7762728333473206,0.8655552864074707,0.41781112054983777,immunize,immunize/pcv,chinese_simplified,claude-opus-4.5,6,high
0.9304311275482178,0.9401769042015076,0.8404247164726257,0.8136269450187683,0.8719667196273804,0.5553054610888163,immunize,immunize/pcv,vietnamese,claude-opus-4.5,6,high
0.920819103717804,0.9310858845710754,0.8326678276062012,0.8030210137367249,0.8533591032028198,0.716831386089325,immunize,immunize/pcv,tagalog,claude-opus-4.5,6,low
0.9318032264709473,0.9343408942222595,0.8490828275680542,0.7903990745544434,0.8465818762779236,0.5876904676357905,immunize,immunize/pcv,russian,claude-opus-4.5,6,high
0.9114684462547302,0.9319718480110168,0.8056063055992126,0.8062213063240051,0.846210241317749,0.5696717997392019,immunize,immunize/pcv,korean,claude-opus-4.5,6,medium
0.9258854985237122,0.9459021091461182,0.8385865092277527,0.8271716237068176,0.7543357610702515,0.2254002864162127,immunize,immunize/pcv,haitian_creole,claude-opus-4.5,6,low
0.8549721837043762,0.8477482795715332,0.8001797199249268,0.7154232859611511,0.8137359619140625,0.08540310990065336,immunize,immunize/pcv,spanish,gemini-3-pro,6,high
0.8535434603691101,0.8482512831687927,0.8186591863632202,0.7408968806266785,0.8748494386672974,0.12126538095374902,immunize,immunize/pcv,chinese_simplified,gemini-3-pro,6,high
0.8527617454528809,0.8501258492469788,0.7915629148483276,0.7323964238166809,0.8658583164215088,0.3573802560567856,immunize,immunize/pcv,vietnamese,gemini-3-pro,6,high
0.8636811375617981,0.8538399338722229,0.7841718792915344,0.7327519059181213,0.8354566097259521,0.41935570041338605,immunize,immunize/pcv,tagalog,gemini-3-pro,6,low
0.8512611389160156,0.8478142619132996,0.7789501547813416,0.6881303191184998,0.8482959270477295,0.3691646804412206,immunize,immunize/pcv,russian,gemini-3-pro,6,high
0.8465479016304016,0.8436763286590576,0.7385173439979553,0.7111474871635437,0.839946985244751,0.25356907149155933,immunize,immunize/pcv,korean,gemini-3-pro,6,medium
0.8751638531684875,0.8574101328849792,0.7951644062995911,0.7254392504692078,0.7536221742630005,-0.15001375383387008,immunize,immunize/pcv,haitian_creole,gemini-3-pro,6,low
